,target,ids,date,flag,user,text
833824,1,1557839270,Sun Apr 19 06:13:59 PDT 2009,NO_QUERY,whoissuresh,"@Jen_Savasta haha, but being forced to be creatively concise can be good  sometimes "
1007142,1,1880675723,Fri May 22 02:05:34 PDT 2009,NO_QUERY,mitchwongho,Hi @nadinewh!  I arrived at work safely 
840898,1,1559906471,Sun Apr 19 12:21:05 PDT 2009,NO_QUERY,alleyscoupons,"I made some dip yesterday and it was a hit at the baby shower, it was gone before the shower of over! I did good "
1045642,1,1957573504,Fri May 29 00:55:39 PDT 2009,NO_QUERY,Nvsuvme,"@daniela_morris but you have air conditioning right?? we don't and it get super hot during the days, but we get it on Monday "
821372,1,1554016684,Sat Apr 18 15:50:24 PDT 2009,NO_QUERY,R_E_L_awesome,@airwanderor to see my smiling face! 
882090,1,1685917881,Sun May 03 02:46:27 PDT 2009,NO_QUERY,torilovesbradie,@charlii1 heyyyyy  how was it? did you get one... xx &lt;333
1043404,1,1957322255,Fri May 29 00:09:13 PDT 2009,NO_QUERY,MCRIsAPleasure,"@vannia iyaaa biar cakep kea omnya juga haha  tpi gpp deh cewe, not that bad! #banditleeway"
819947,1,1553555302,Sat Apr 18 14:35:01 PDT 2009,NO_QUERY,ManoelaSerra,"@JonathanRhys how cute, you like Bacalhau? It is very good. My mom made a quieche de bacalhau last Friday. It was really good! "
936915,1,1793116910,Thu May 14 01:26:18 PDT 2009,NO_QUERY,ShanieAIBO,"@_JoeMasterson &quot;I'm looking for men is black suits, they killed my father, have you seen them?&quot; one of the best and expensive games made! "
944835,1,1795753549,Thu May 14 08:18:43 PDT 2009,NO_QUERY,ohhushmusic,@stephykate MamaHush watches House all the time. i heard they had an episode on celiac disease! that got me excited! 
995941,1,1835803636,Mon May 18 06:47:03 PDT 2009,NO_QUERY,megami1981,I'm feeling loads better today than I was for the past few days.  I'm going to hang with a friend today.  How cool is that?  
908337,1,1696176315,Mon May 04 07:45:56 PDT 2009,NO_QUERY,charuncc,Waking up .....working....Happy as can be!  Its gonna be a great day today... I can see it..and im not sore from Running yesterday!!! 
874235,1,1679948673,Sat May 02 10:33:08 PDT 2009,NO_QUERY,adellecharles,@iamkhayyam hell yeah but where you going?! 
919521,1,1753836629,Sun May 10 03:42:23 PDT 2009,NO_QUERY,PrimeDelight,"18.42 recalling the events of a great wk/end - Star Trek movie is fantastic, Zach Quinto is hot! Study, shopping&amp;dinner, life is perfect "
912469,1,1752291433,Sat May 09 21:31:45 PDT 2009,NO_QUERY,aarondelay,"Well, enough mushy family talk. To bed I stubbornly go. "
941391,1,1794227093,Thu May 14 05:17:51 PDT 2009,NO_QUERY,MorningstarRock,.@MollyRoxanne I think fancy friday sounds reasonable... 
1003476,1,1880317075,Fri May 22 00:49:03 PDT 2009,NO_QUERY,aramonrose,http://twitpic.com/5oick - John &amp; Sharon 
922190,1,1754354626,Sun May 10 05:58:50 PDT 2009,NO_QUERY,JackieIncognito,Happy Mother's Day to the Mamas! 
836355,1,1558450410,Sun Apr 19 08:24:52 PDT 2009,NO_QUERY,Quimo,@jordanknight Good Morning I freakin' heart you to death  So looking forward to Irvine 5* and getting my hug from you 
838013,1,1558946109,Sun Apr 19 09:50:25 PDT 2009,NO_QUERY,marinafrisca,@Yaya_Chen2008 iyah  gw cuman brcanda  glad to hear that ur car is okay now 
805977,1,1468742573,Tue Apr 07 03:29:20 PDT 2009,NO_QUERY,bradiewebbstack,@XxXxLeahxXxX  well thankyou mam 
993859,1,1835457901,Mon May 18 06:02:12 PDT 2009,NO_QUERY,fridayluv,@DianaEnnen Thank you for the #followfriday shout out 
1040488,1,1956954024,Thu May 28 23:07:06 PDT 2009,NO_QUERY,thalovebug,@danrom81 I think i'm falling in love with you!!  xxx #iloveyou
812356,1,1548349327,Fri Apr 17 20:42:34 PDT 2009,NO_QUERY,xCoreBorex,@ftskim you love my dumbass  Haha
891645,1,1690905963,Sun May 03 16:38:58 PDT 2009,NO_QUERY,sodank,@AlanHenny09; i like cashier 
1041457,1,1957076834,Thu May 28 23:27:13 PDT 2009,NO_QUERY,rebecabarreiro,Zuma bitch tomorrow. Have a wonderful night everyone  goodnight.
800397,1,1467898435,Mon Apr 06 22:42:55 PDT 2009,NO_QUERY,gcoya,@mademoiselledee That is one freaky movie. I like &quot;I got life&quot; 
1019641,1,1882230571,Fri May 22 06:29:15 PDT 2009,NO_QUERY,JThomas822,working until 4:30 &gt; Prudence Island until Monday night 
872241,1,1678944696,Sat May 02 08:08:19 PDT 2009,NO_QUERY,AlanNimmo,@anjunaforever yes 
942945,1,1794866402,Thu May 14 06:42:55 PDT 2009,NO_QUERY,jessica1595,going to sleep.. if I can.. lol.. gudnyt twitterworld.. 
953844,1,1824730683,Sun May 17 02:40:36 PDT 2009,NO_QUERY,OverGrownBaller,@Menooa lollllllllllllllll i know it was a mess for me to!!! we will make up for it next week 
975004,1,1833463388,Sun May 17 23:21:59 PDT 2009,NO_QUERY,carmagal,"@debaoki Yup, I hear ya. I don't know if I could afford to shop at the Ferry Bldg every day either. It's a nice treat.  "
1024462,1,1883243962,Fri May 22 08:14:24 PDT 2009,NO_QUERY,nfoust,Class at 1245 leaving early to go home. Bringing Lauren with me 
971417,1,1831202039,Sun May 17 18:25:00 PDT 2009,NO_QUERY,Artimas666,AnimeNorth is coming!! I can't wait!! ROAD TRIP!!!!! 
1032661,1,1933224714,Tue May 26 23:19:34 PDT 2009,NO_QUERY,geralgm,Today starts a new day! 
853848,1,1573272434,Tue Apr 21 00:25:51 PDT 2009,NO_QUERY,mchawk,"I'm not too concerned. She thinks I've got crap taste in movies so, if she hated it, I'll probably love it! "
805422,1,1468667874,Tue Apr 07 03:03:20 PDT 2009,NO_QUERY,NashPCH,@dannophotos Told you that's how it ends up! 
1002920,1,1880264483,Fri May 22 00:38:19 PDT 2009,NO_QUERY,ladykryyn,@smoulderingsea I'll settle for m&amp;m cookies. 
896203,1,1692957176,Sun May 03 21:11:44 PDT 2009,NO_QUERY,marciemat,@PaulaAbdul so sorry bout david cook's brother..hope u are ok..dont get down in spirit 
908233,1,1696133820,Mon May 04 07:40:46 PDT 2009,NO_QUERY,sakurasaiko,Moving today!!  I'm so excited!
939739,1,1793753573,Thu May 14 03:52:26 PDT 2009,NO_QUERY,bradshorr,@jackiecameron1 LOL. I hope not!  Are you in Berlin?
892989,1,1691419213,Sun May 03 17:49:14 PDT 2009,NO_QUERY,shaestar,@Chick76 I'll take woolies-both  keep me in the loop for any nappy culling
905332,1,1695056953,Mon May 04 05:03:53 PDT 2009,NO_QUERY,PhotoAlert,@Nicurnmama Thought you might be interested in @TweetPhoto http://tweetphoto.com. See who's viewing your photos! 
908576,1,1750896104,Sat May 09 18:10:44 PDT 2009,NO_QUERY,glitt,great song  http://bit.ly/evluw
808577,1,1469244748,Tue Apr 07 05:44:33 PDT 2009,NO_QUERY,LadyProducHer,It's another gorgeous morning... I have my two year old niece today and she's sleeping... so shhhhhhhhhhh 
1035648,1,1956211987,Thu May 28 21:24:29 PDT 2009,NO_QUERY,Momodel180,@DonoDollars lolz hell yeaaa! 
960575,1,1826452363,Sun May 17 08:32:43 PDT 2009,NO_QUERY,twliciousness," @CranberryPerson Dear hyper chihuahua, we only have 45 minutes left together on this drive, but I have a .. http://tr.im/lAj6"
1037585,1,1956544332,Thu May 28 22:06:36 PDT 2009,NO_QUERY,LizyHernandez,"Life is short.  Live every day to the fullest, show your emotions and express your feelings because you really just never know.  "
870619,1,1678437001,Sat May 02 06:42:17 PDT 2009,NO_QUERY,VIBEAUTY,@KingReally told her!! lol @whining on us... 
851682,1,1565918595,Mon Apr 20 07:50:14 PDT 2009,NO_QUERY,FacDirectCraft,"Woof, Woof! Kiso's Korner is back  Kiso says show everyone how much you care about us with this cute sign! http://tinyurl.com/dz55jy"
897084,1,1693236611,Sun May 03 21:56:52 PDT 2009,NO_QUERY,brunoleandrooo,Gonna see someone  I look shiteous.
878133,1,1685172460,Sat May 02 23:19:23 PDT 2009,NO_QUERY,ShelbyStroman,@PaigeAndHagen i think everyone should fly naked. and we should all be led by Jack Barakat 
1028260,1,1932591621,Tue May 26 21:47:09 PDT 2009,NO_QUERY,Nauticusss,Being sleepy at work today. Good that it's only 3 hours and I can get to the serious sleeping after that 
1013871,1,1881370673,Fri May 22 04:27:55 PDT 2009,NO_QUERY,spydergrrl,"@CLBuchanan I'm #running the half marathon. Not planning to break any records, just doing it to be in shape and hang with hubby's family "
900286,1,1694014698,Mon May 04 00:42:09 PDT 2009,NO_QUERY,nikki264,"i get so sucked in to true life, and that steve-o documentary was intense, i love that shit, it's nice to see people get their lives back "
905541,1,1695135268,Mon May 04 05:18:24 PDT 2009,NO_QUERY,NA617_NKOTB,@nolaelliffe ahh i love u! u got a twitterrr 
845543,1,1564236401,Mon Apr 20 02:28:47 PDT 2009,NO_QUERY,PamJSmith,is looking at blue skies and hoping the weather stays kind for this week of our hols 
834268,1,1557920714,Sun Apr 19 06:34:42 PDT 2009,NO_QUERY,ErinRuthie,enjoyed church and friends last night and is going to breakfast with her honey this morning!!  Breakfast is her favorite meal to eat out! 
992505,1,1835260136,Mon May 18 05:33:39 PDT 2009,NO_QUERY,KelleyCChord,Watching Figh Club 
978300,1,1833821761,Mon May 18 00:34:44 PDT 2009,NO_QUERY,EntirelyKiwi,@HippyGourmet Hi Guys! Can't wait to see the show - I just know its going to be fantastic!! 
999361,1,1836456309,Mon May 18 08:01:51 PDT 2009,NO_QUERY,dungeonmaster__,has a dora tattoo on hur face. +bailey has boots 
836169,1,1558397120,Sun Apr 19 08:14:53 PDT 2009,NO_QUERY,jrhobnob,@huggerdog love that song!  'Your funny uncle' is really good too 
923391,1,1754682624,Sun May 10 07:03:54 PDT 2009,NO_QUERY,Drjkyll1,It's 9:00 and I'm finally awake. Maybe I'm too old for Scarborough Faire.  
1029743,1,1932819148,Tue May 26 22:17:36 PDT 2009,NO_QUERY,theaaronecstasy,everyone follow me 
803051,1,1468323637,Tue Apr 07 00:58:38 PDT 2009,NO_QUERY,dcholland,Again...with the full link  http://bit.ly/C7k4
809014,1,1469367329,Tue Apr 07 06:09:33 PDT 2009,NO_QUERY,Krissey10,"Ready for sun and warmth!! ... working till 3 then, who knows! "
1006581,1,1880625265,Fri May 22 01:54:52 PDT 2009,NO_QUERY,euphorialuv,LOL @nomadic14 your not closed minded about the &quot;need&quot; to get follwers thing.  I don't get it either. 
1012601,1,1881221401,Fri May 22 04:00:11 PDT 2009,NO_QUERY,mikaelanelson,Its friday woop woop going camping tonight 
957842,1,1825559434,Sun May 17 06:07:13 PDT 2009,NO_QUERY,irenerencsi,"@mariakitano Happy Painting, Maria! "
831953,1,1557513983,Sun Apr 19 04:34:17 PDT 2009,NO_QUERY,lilmisskirsty,"@emmaglet hmmmm i opted for the black dress over jeans, but i DO like your idea!!! and shall wear THAT until i need to put on the dress "
1014765,1,1881476119,Fri May 22 04:46:19 PDT 2009,NO_QUERY,MatchesMalone,@lovenals I totally agree with you. Youth is wasted on the young 
812186,1,1548287564,Fri Apr 17 20:32:34 PDT 2009,NO_QUERY,jessicaann32531,@aplusk heyy i just saw you on E!news for your twitter!!! haa  congrats
1033466,1,1955796145,Thu May 28 20:38:20 PDT 2009,NO_QUERY,hello_kittygirl,"@mileycyrus For whoever wants to save his life will lose it, but whoever loses his life for me will save it. Luke 9:24 God bless u!! "
952401,1,1824446903,Sun May 17 01:25:19 PDT 2009,NO_QUERY,ComedyQueen,@joshtastic1 lol im just a shiny shiny angel  how are you?
901309,1,1694218859,Mon May 04 01:37:04 PDT 2009,NO_QUERY,Shudh,@zef  the car illusin is Kool 
1009616,1,1880916410,Fri May 22 02:57:39 PDT 2009,NO_QUERY,heartbreakingal,"Dear blog and twitter (and work), sorry about the summary desertion. I have returned to my senses. "
1040741,1,1956990973,Thu May 28 23:13:01 PDT 2009,NO_QUERY,yellowscone,"@musicsinmyveins Good idea, 'cept I don't have one.  Should maybe look into that."
1041639,1,1957101369,Thu May 28 23:31:16 PDT 2009,NO_QUERY,fani06,@Leoyu0215 Leo processing.. Give me a little bit more time is ok.. becoz Im doing other logos too haha 
924190,1,1754909414,Sun May 10 07:44:11 PDT 2009,NO_QUERY,eliiix3,church then family  happy mothers day
855682,1,1573616586,Tue Apr 21 02:01:16 PDT 2009,NO_QUERY,fueledbygeorgia,@NoMoreMarbles   What time is it for you?  It's only 7 pm down in Australia  
968610,1,1827878132,Sun May 17 11:38:07 PDT 2009,NO_QUERY,talkshowonmute,Loved Britains got Talent this week.. for so many reasons 
1028802,1,1932680931,Tue May 26 21:58:57 PDT 2009,NO_QUERY,annie1986,"Those stars, they burn like diamonds.  Grandma's surgery is tomorrow."
857233,1,1573894903,Tue Apr 21 03:21:43 PDT 2009,NO_QUERY,paigeeparnell,ohk i will figure it out lol 
823142,1,1555903723,Sat Apr 18 21:02:01 PDT 2009,NO_QUERY,letsjustlove13,shelb and i shall have a movie fest 
929315,1,1759933025,Sun May 10 20:16:50 PDT 2009,NO_QUERY,nsane8,@JoLoPe i am really excited!! I am looking forward to it!! 
834411,1,1557960209,Sun Apr 19 06:44:19 PDT 2009,NO_QUERY,LeahEarnshaw,popBANGpopBANG!   text back hoooo &gt;.&lt;
930782,1,1770617566,Mon May 11 21:48:14 PDT 2009,NO_QUERY,denharsh,"@shankargan Oh no, I;m talking about video editing "
927408,1,1759164951,Sun May 10 18:36:24 PDT 2009,NO_QUERY,_iDANCE19,@4evaurgirl you probably should! i def would! haha 
888822,1,1687432460,Sun May 03 08:40:59 PDT 2009,NO_QUERY,Mochan42,@keegs58 Thank you! We had a safe trip and we're already back at home. 
868739,1,1677996387,Sat May 02 05:02:23 PDT 2009,NO_QUERY,MikeLariah,@PlanC772 http://www.twitpic.com ist das stichwort!  #fotos #twitter
985061,1,1834443522,Mon May 18 02:57:29 PDT 2009,NO_QUERY,madilovesmerder,@elleLOVESgreys OMFG ... hell yes! It was so MerDer of them! I loved that Der did it cos Mer was freakin out about having no time 
970974,1,1828084730,Sun May 17 12:03:21 PDT 2009,NO_QUERY,jaybranch,@Bizarre57 I know....  nice touch from the BBC there.  Proves it's a good source of info and opinions....  
804062,1,1468463079,Tue Apr 07 01:49:21 PDT 2009,NO_QUERY,IsabelMosk,I am explaining my collegeau how twitter works 
1004624,1,1880432025,Fri May 22 01:13:10 PDT 2009,NO_QUERY,IdehsteS,Yesterday was not for me but nowaday it's time for me 
910361,1,1751572947,Sat May 09 19:45:58 PDT 2009,NO_QUERY,LauraJames3,@NiecieD Nice idea for a M-I-L gift. Did you crochet it? Good idea about looking online.  There are Youtube videos showing lefty crochet. 
1036419,1,1956341187,Thu May 28 21:40:22 PDT 2009,NO_QUERY,sarabee09,I love summer thunderstorms 
1045709,1,1957582855,Fri May 29 00:57:25 PDT 2009,NO_QUERY,littlecarrie,@hdm42 Thank you!! holding down the buttons did the trick 
972368,1,1832389310,Sun May 17 20:43:30 PDT 2009,NO_QUERY,rawrgoesaimee,@cherrythegreat @rxtheride DITTO! 
991784,1,1835166452,Mon May 18 05:19:07 PDT 2009,NO_QUERY,KGWSunrise,@caseyore BB: but what? Not for breakfast? 
942872,1,1794824039,Thu May 14 06:37:56 PDT 2009,NO_QUERY,kfuja,@openFieldphoto our studio/house in the sunshine.  http://twitpic.com/55fkl
841763,1,1563535690,Sun Apr 19 23:12:43 PDT 2009,NO_QUERY,dannigyrl,Okay. I have flirted entirely too much tonight. Gotta keep my composure. 
962494,1,1827364660,Sun May 17 10:33:21 PDT 2009,NO_QUERY,K_ckRocks,@JeyOfSoulDiggaz No problem 
943469,1,1795085893,Thu May 14 07:07:56 PDT 2009,NO_QUERY,holly_june,i heart Jake Ryan... 
973591,1,1833207777,Sun May 17 22:35:39 PDT 2009,NO_QUERY,TheHussman,@ThistledownJohn Those games on my shelf seem so lonely. 
846473,1,1564401353,Mon Apr 20 03:18:52 PDT 2009,NO_QUERY,Croc_Hunteress,@Sportaholic haha u know me well already 
1029492,1,1932787909,Tue May 26 22:13:12 PDT 2009,NO_QUERY,Katstahh_,@bri_hearts_nick ;; aw its okayy. i'll be fine. stuff just happend this weekend. aw thankss i'll tryy. ily2! 
998692,1,1836312927,Mon May 18 07:46:22 PDT 2009,NO_QUERY,rhiannonbrum,@bugsandfishes sounds like a good plan to me 
1001702,1,1880134813,Fri May 22 00:12:32 PDT 2009,NO_QUERY,melbrackstone,@cannboys lol....a pinhole optic....cheeky sod 
905372,1,1695081908,Mon May 04 05:08:38 PDT 2009,NO_QUERY,whatsvickydoing,Eating an apple... for once in my life!!! Thought you would like to know 
971333,1,1831959498,Sun May 17 19:51:44 PDT 2009,NO_QUERY,candyappleretto,Goodnight world. I'm so lucky. 
908419,1,1696215792,Mon May 04 07:50:46 PDT 2009,NO_QUERY,nilez01,@aimecain whuahahhaha you need to cut down on them Bram Ladages/Applejacks/pancakes 
1003878,1,1880361849,Fri May 22 00:58:30 PDT 2009,NO_QUERY,Tedesco,"The night is young, the city is still alive. I laughed today. Was a good night  but I'm on the long bus ride home. It'll be ok."
841699,1,1563515088,Sun Apr 19 23:07:55 PDT 2009,NO_QUERY,munteng,"@darrensoh when there's a will, there's a way - indeed. "
1012447,1,1881208934,Fri May 22 03:57:49 PDT 2009,NO_QUERY,jorgenjamt,Testing the next release of Contiki ECM. It's gonna be a great one 
912748,1,1752385341,Sat May 09 21:46:46 PDT 2009,NO_QUERY,swagnerdesigns,Back again. Almost the last haul.  - at Wagner's Casa in Bend http://shz.me/5ke
1040235,1,1956925333,Thu May 28 23:02:43 PDT 2009,NO_QUERY,JakartaStopAIDS,We are so excited having a full support from Local Government 
967287,1,1827764520,Sun May 17 11:23:55 PDT 2009,NO_QUERY,TinaSykes,@FeelovesHotLeg I've just been watching Dan on stage with them doing IBIATCL - fantastic and they look so happy 
959605,1,1826100989,Sun May 17 07:42:24 PDT 2009,NO_QUERY,BarbiesxAxBitch,@succimini ... Molly and her husband... accident... molly is chased by this creepy farmer... ends up... being a ghost!? 
997151,1,1836024475,Mon May 18 07:13:29 PDT 2009,NO_QUERY,bshires,Did 5 miles at McAlpine this morning. Let's just say that my legs came unwillingly. 
1019067,1,1882127616,Fri May 22 06:17:08 PDT 2009,NO_QUERY,WTFathena,"DAMN, I dont wanna go to fucking school. Let's switch schools yeah? "
1039252,1,1956785271,Thu May 28 22:41:04 PDT 2009,NO_QUERY,nikicheong,@starwing Ahh no worries. I'll be Twittering from there 
849842,1,1565230445,Mon Apr 20 06:14:39 PDT 2009,NO_QUERY,BekkiXD,@dougiemcfly hey  you still have xbox 360? 
839585,1,1559453391,Sun Apr 19 11:10:51 PDT 2009,NO_QUERY,emilyklong,great work. great breakfast with megan. now off to hang with matt. have a lovely rainy day 
902490,1,1694438295,Mon May 04 02:37:42 PDT 2009,NO_QUERY,Shanniee,@DannyjClayton star wars ............ is gay BOO??? i wanna do your jobe HAND IT OVER  u can act as me at my high school   LOL
984625,1,1834402070,Mon May 18 02:47:47 PDT 2009,NO_QUERY,Alex_Aggressive,awake ! should be asleep but  cant prom was fun could been better 
804602,1,1468542737,Tue Apr 07 02:18:41 PDT 2009,NO_QUERY,justjennyxo,"@tommcfly do you like spongebob? &amp; only like 17 days until mcfly edinburgh, then the next day glasgow then the next day newcastle, yaldy "
901046,1,1694163287,Mon May 04 01:22:13 PDT 2009,NO_QUERY,pinkpebs,hahaha @IkeBot is SUCH nonsense 
808279,1,1469174680,Tue Apr 07 05:29:27 PDT 2009,NO_QUERY,cidermaker,Lunch now. Be seeing you 
1007269,1,1880690921,Fri May 22 02:08:57 PDT 2009,NO_QUERY,Jonafun,@miss_munster WOO HOO!  I want to see pictures 
824382,1,1556219004,Sat Apr 18 22:02:29 PDT 2009,NO_QUERY,Autumm,@th0ma5 Great chatting with you tonight a bit... You have a great couple of pieces in the show 
977164,1,1833708039,Mon May 18 00:10:50 PDT 2009,NO_QUERY,TABItarot,CoTD - Page of Wands - Get creative today with a new project.  It doesn't matter how silly - just get started 
1044498,1,1957447199,Fri May 29 00:31:47 PDT 2009,NO_QUERY,outragel,"bright sunny day in Jersey, beach later for a bar b q- could be worse! "
802499,1,1468239401,Tue Apr 07 00:29:03 PDT 2009,NO_QUERY,alyshasandow,@KateKendall me too! Nice work Kate 
1003356,1,1880306523,Fri May 22 00:46:52 PDT 2009,NO_QUERY,checkyesmegan,waiting in hot anticipation for Fred Basset 
895464,1,1692678307,Sun May 03 20:31:47 PDT 2009,NO_QUERY,tjrecords906,Finished the NYC Trip video!! Please take a look? Much thanks.  http://tinyurl.com/nycvideo
967519,1,1827786903,Sun May 17 11:26:44 PDT 2009,NO_QUERY,jessicakorman,@Dog_Crazy oh cool! thanks! #weekendroadtrip 
976398,1,1833627361,Sun May 17 23:54:40 PDT 2009,NO_QUERY,SplendidAffairs,It is Monday and this is going to be a very productive week  Bring it on
1038042,1,1956615068,Thu May 28 22:16:23 PDT 2009,NO_QUERY,AnitaRimoni,shopping &amp; trying to figure out what to get zoran for his bday . happy 11th bday lil bro . 
979396,1,1833927499,Mon May 18 00:58:25 PDT 2009,NO_QUERY,maly_moo_smiles,I am doing quizes on my facebook... coz i hav a los of wat else to doo... my bedroom should be colourfull... 
929588,1,1760041928,Sun May 10 20:31:48 PDT 2009,NO_QUERY,Stelartron,"@MedBotJinx (OOC: Now, to pick up with Jinx and Beta where they left off, hmm?  )"
834535,1,1557982111,Sun Apr 19 06:49:34 PDT 2009,NO_QUERY,Supergherkin,Has to admit that johny flyn was the sound track to his holiday 
826844,1,1556758090,Sun Apr 19 00:12:17 PDT 2009,NO_QUERY,okotom,AMERICAN IDOL watch to win a trip to LA -- i'm keen 
1012029,1,1881160637,Fri May 22 03:48:09 PDT 2009,NO_QUERY,izadd77,"@hana77 on the way to adam road, nope, not watching the match with you "
953529,1,1824659272,Sun May 17 02:21:18 PDT 2009,NO_QUERY,xx_lexyy,@PinkGuitarChick hells yes we should meet up at the concert and we can all be crazy fans there  that would be cool XD
886759,1,1686804102,Sun May 03 06:49:45 PDT 2009,NO_QUERY,AmethystJewel,@dannywood I love and appreciate you!!! Happy Sunday 
1021553,1,1882599316,Fri May 22 07:09:35 PDT 2009,NO_QUERY,_kerstin,"@BeautiifuLGirL i have to say, it's kinda cute  REALLY? YAAA!! but arrg that's a sunday... friday was better but anyways, they're comming"
955240,1,1824990787,Sun May 17 03:51:18 PDT 2009,NO_QUERY,Manga1994,Eurovision OMG wats with Norway winning??!! He sounded like he was singing while getting shot !!!! 
837773,1,1558884024,Sun Apr 19 09:40:08 PDT 2009,NO_QUERY,discosuperflyy,"@ohhushmusic crazy twitter stalkers! bahaha, just kidding. i pimped you guys out a lot this week cause i wore my OH pants for gym. "
1010929,1,1881049007,Fri May 22 03:25:30 PDT 2009,NO_QUERY,parasight,"&quot;Do you remember when 21 years was old?&quot; Ah, gives me the chills.  Track from the new Phoenix album. ? http://blip.fm/~6t010"
910940,1,1751784343,Sat May 09 20:16:04 PDT 2009,NO_QUERY,ShawnnaLynne,ROFL - me too.  
954049,1,1824767477,Sun May 17 02:50:35 PDT 2009,NO_QUERY,AndreaLorenza,is thinking about going back to school again. One person in particular keeps inspiring me..... 
1046622,1,1957680489,Fri May 29 01:15:40 PDT 2009,NO_QUERY,Dirtygemz,@GreyAreaUK Great!  Hope you have a good day 
916785,1,1753367478,Sun May 10 01:17:38 PDT 2009,NO_QUERY,metalmeagan,@JustinofG4P i hope you feel better 
806310,1,1468801645,Tue Apr 07 03:48:35 PDT 2009,NO_QUERY,websmith_uk,@jobaudrey hey! sorry was kinda talking to myself there 
916703,1,1753364174,Sun May 10 01:16:37 PDT 2009,NO_QUERY,itsanimesh,On my way to CP.. Got some work there. 
1048126,1,1958115127,Fri May 29 02:42:43 PDT 2009,NO_QUERY,laalanthika,very happy that the veronicas are doing a uk tour 
847143,1,1564524859,Mon Apr 20 03:53:53 PDT 2009,NO_QUERY,djbabyyu,@cassieventura well im on twittts  long time no talk..im in atlanta now..not toronto  hit me soon!
1015224,1,1881539043,Fri May 22 04:56:08 PDT 2009,NO_QUERY,Sznq,My lips are sealed. (Well at least until I have to eat dinner 
970404,1,1828031931,Sun May 17 11:57:06 PDT 2009,NO_QUERY,Dutchrudder,@belle_lulu LOL I couldent help myself  xx
912015,1,1752157834,Sat May 09 21:11:13 PDT 2009,NO_QUERY,becca_roo,Crabs are amazing...well as long as they're not in your pants. 
947952,1,1823225255,Sat May 16 21:25:10 PDT 2009,NO_QUERY,nvbionerd,At olive garden with the family and @reiann 
1002321,1,1880197459,Fri May 22 00:25:00 PDT 2009,NO_QUERY,annaliese_sarah,@renee_66  haha gorn  your funny .. ive been voting for sway sway all arvo haha ...    #andyclemmensen #andyclemmensen #andyclemmensen
931952,1,1770977657,Mon May 11 22:48:24 PDT 2009,NO_QUERY,Lermontov,"&quot;I got a feeling, its automatic!&quot; ZOOT WOMAN: ITS AUTOMATIC &gt;&gt; http://bit.ly/xO24m  Love this song/video to bits! "
837700,1,1558854348,Sun Apr 19 09:35:11 PDT 2009,NO_QUERY,TinaS71,@kaffy LOL good for you girl!! 
819044,1,1553272541,Sat Apr 18 13:49:40 PDT 2009,NO_QUERY,iTipster,back from tenniss training 
1032106,1,1933151429,Tue May 26 23:07:48 PDT 2009,NO_QUERY,ChristopherMS,Oh Yea i kinda got swiming on my mind Idk maybe  *~ILoveHer!~*
1048522,1,1960159299,Fri May 29 07:31:06 PDT 2009,NO_QUERY,BetOnFinal,"@MasterCardNews Bet on the Final, Get ï¿½25 cashback if your bet loses  http://tinyurl.com/qhoq8j"
1004777,1,1880449132,Fri May 22 01:16:52 PDT 2009,NO_QUERY,thisgoeshere,@erin82883 i do! get in your car and drive lady! 
823541,1,1556012701,Sat Apr 18 21:21:58 PDT 2009,NO_QUERY,The303Sports,@casinomillz in that time I added 100 people....nice job.... should have clicked the link... 
804090,1,1468472861,Tue Apr 07 01:53:03 PDT 2009,NO_QUERY,sarahkatyal,"is debating, Vietnam or the Phillipines? Culture or the sun? Heat or more heat? Life is good "
971110,1,1830922971,Sun May 17 17:51:18 PDT 2009,NO_QUERY,TropicsZ4,@kcost21   Fields of Dreams was a great movie 
1027419,1,1932447253,Tue May 26 21:29:12 PDT 2009,NO_QUERY,Jazifer,@itslmo I'm waiting for a seat sale for October flights on BA. I'm refusing to pay full-fare as ever - esp this year. 
961099,1,1826984791,Sun May 17 09:44:37 PDT 2009,NO_QUERY,percgirl11,@KikiElise That means that we just need to go to 2 more shows to hve everything be complete 
999773,1,1879920762,Thu May 21 23:32:15 PDT 2009,NO_QUERY,innocentangel00,"@RyanSeacrest ur hair look gud by the way,i knew spikes wud suit u  u looked cool! n yes v know they r real for sure!"
843876,1,1563956153,Mon Apr 20 01:02:53 PDT 2009,NO_QUERY,htahlleh,"New week and its looking good, just hope its not as busy  as last week so I get time for twitter "
832456,1,1557600519,Sun Apr 19 05:03:26 PDT 2009,NO_QUERY,Pmg_17_18_rodeo,ughh i hate getting up early.work again.anyways the weather is amazing 
866966,1,1677702405,Sat May 02 03:31:20 PDT 2009,NO_QUERY,aussie_matu,"Might play some games, be back later "
841284,1,1562361812,Sun Apr 19 19:48:12 PDT 2009,NO_QUERY,jc_followme,Going to bed. I didn't do my homework ahahaha 
831510,1,1557455612,Sun Apr 19 04:13:21 PDT 2009,NO_QUERY,SandraShowtime,"@Natazzz eurOut goes well though LOL ok, I'm off for a week for moving @eurout and tweeps ... just kidding. I've a list. A pretty one "
911009,1,1751786528,Sat May 09 20:16:24 PDT 2009,NO_QUERY,MariRamos,"Happy Mother's Day!!!  I'm at the beach with my family. It's a warm, clear night with a beautiful full moon..."
